status,name,address,rating,reviews,types,neighborhood,place_id,reason
FILTERED,"MT see you tomorrow spa","200 W 106th St, New York, NY 10025, USA",5,4,,,ChIJee2hlLL3wokRUyCbXRWoweA,"too few reviews (4)"
FILTERED,"Wellness Spa 71","211 W 71st St, New York, NY 10023, USA",5,83,,,ChIJk-cOCHBZwokRtG2bD6uAdbk,"excluded type: doctor"
FILTERED,"Peaceful Body Spa","149 W 72nd St 2 fl, New York, NY 10023, USA",4.1,242,,,ChIJ32F8PQ5ZwokRY4Gg5g1mdB8,"no sauna-specific signals"
FILTERED,"The Spa at Equinox West 76th Street","344 Amsterdam Ave, New York, NY 10024, USA",1,1,,,ChIJFdwr5MFZwokRdvXCoNQhotg,"too few reviews (1)"
FILTERED,"The Spa at Equinox West 92nd Street","2465 Broadway, New York, NY 10025, USA",,,,,ChIJc7qhQ-NZwokRw2cyxCSJqlE,"too few reviews (0)"
FILTERED,"Upper West Side Massage - Hua Kang Best Qi Gong Tui-Na","164 W 80th St, New York, NY 10024, USA",4.6,228,,,ChIJv4eXnIlYwokRrBX6_XBtJQ8,"no sauna-specific signals"
FILTERED,"All Seasons body work massage","216 W 79th St, New York, NY 10024, USA",4.3,155,,,ChIJyze_Up1ZwokRwYCLXDRXsuY,"no sauna-specific signals"
FILTERED,"Crunch Fitness - 83rd Street","162 W 83rd St, New York, NY 10024, USA",3.9,400,,,ChIJJyZtx4VYwokR1GWWzcXUCzo,"gym without confirmed saunas"
FILTERED,"Skin Spa New York - Upper West Side","150 Amsterdam Ave, New York, NY 10023, USA",4.6,190,,,ChIJ3ZpCVzVZwokR3QstQqpzBwE,"no sauna-specific signals"
FILTERED,"SK1NYC SPA","850 7th Ave #405, New York, NY 10019, USA",4,4,,,ChIJEekmPXJZwokRYLURCBqn-Ac,"too few reviews (4)"
FILTERED,"The Trump Spa","1 Central Prk W, New York, NY 10023, USA",4.3,21,,,ChIJh5JzbfZYwokRozLr_avmN7U,"no sauna-specific signals"
FILTERED,"Melt Feathers Spa - UWS, Upper West Side Professional Massage","243 W 99th St, New York, NY 10025, USA",4.7,129,,,ChIJ5cnDg3X3wokRWCZxoZgcDP4,"no sauna-specific signals"
FILTERED,"Kang Hua Massage Spa","228 W 75th St, New York, NY 10023, USA",4.9,242,,,ChIJ78QR5b1ZwokRv9tSWo-fzfE,"no sauna-specific signals"
FILTERED,"NY Renewing Spa 2","677 Amsterdam Ave, New York, NY 10025, USA",4.6,349,,,ChIJw1YXuX9ZwokRDWDsvb97moo,"no sauna-specific signals"
FILTERED,"Huakang Massage Spa","405 Central Prk W, New York, NY 10025, USA",4.8,122,,,ChIJe7_uKrj3wokRZKCbLs0M0bw,"no sauna-specific signals"
FILTERED,"Spa Massage Broadway","2271 Broadway, New York, NY 10024, USA",4.4,323,,,ChIJgcsTFgJZwokRZcgdjZ30S5E,"no sauna-specific signals"
FILTERED,"New York Sports Club","2527 Broadway, New York, NY 10025, USA",3.7,752,,,ChIJI3iWPCj2wokRTDN2Nrj29Is,"gym without confirmed saunas"
FILTERED,"Athletic and Swim Club","787 7th Ave, New York, NY 10019, USA",4.4,76,,,ChIJk33q7PhYwokRiB2UXOik8hA,"gym without confirmed saunas"
FILTERED,"New York Sports Club","23 W 73rd St, New York, NY 10023, USA",3.7,441,,,ChIJX3nicoxYwokR_krlU3ht9J4,"gym without confirmed saunas"
FILTERED,"Top of the One Club & Spa","1 Lincoln Plaza, New York, NY 10023, USA",5,2,,,ChIJj0qws_VYwokRC3hoHGrvTLg,"too few reviews (2)"
FILTERED,"X 93 Fitness","673 Amsterdam Ave, New York, NY 10025, USA",5,63,,,ChIJeUtatoJYwokR-8ZeaZJXhTM,"gym without confirmed saunas"
FILTERED,"BeFitNYC","2681 Broadway, New York, NY 10025, USA",,,,,ChIJR54f-CT2wokRGcNjkDL4SZQ,"too few reviews (0)"
FILTERED,"Elysium Fitness","117 W 72nd St #2, New York, NY 10023, USA",4.7,10,,,ChIJuXk4uItYwokRp1jaabjkOmg,"gym without confirmed saunas"
FILTERED,"Strength Society NYC","237 W 105th St, New York, NY 10025, USA",4.9,61,,,ChIJqzIUi8j3wokRC-XpHCOsdI0,"gym without confirmed saunas"
FILTERED,"Upper West Side Yoga and Wellness","75B W 85th St, New York, NY 10024, USA",5,30,,,ChIJ0cYK2IRYwokRPRmMh0HwfCE,"excluded type: school"
FILTERED,"Momentum Fitness","246 Columbus Ave, New York, NY 10023, USA",4.8,33,,,ChIJG1SprohYwokRpZojlee7E_A,"gym without confirmed saunas"
FILTERED,"Gertrude Ederle Recreation Center","232 W 60th St, New York, NY 10023, USA",4.2,297,,,ChIJ5zs8AlxYwokRVhJtMofM0BE,"excluded name: recreation\s*center"
FILTERED,"Grassroots Fitness Project","371 Amsterdam Ave, New York, NY 10024, USA",5,115,,,ChIJT94mVI9YwokR7OV0aAZjHUw,"gym without confirmed saunas"
FILTERED,"Grand Street Spa.Inc","331 Grand St, New York, NY 10002, USA",3.5,10,,,ChIJmfO7f2VZwokRZerMNOlht5U,"no sauna-specific signals"
FILTERED,"79 SPA","79 Madison St, New York, NY 10002, USA",4.8,8,,,ChIJb5B36EZbwokRyWnhGnGjLUc,"too few reviews (8)"
FILTERED,"Taiji Energy Spa","49 Delancey St, New York, NY 10002, USA",4.7,101,,,ChIJry9-B7VZwokRwxE31rXB-nU,"no sauna-specific signals"
FILTERED,"Top-Class Spa","84 Bowery #2f, New York, NY 10013, USA",4.8,166,,,ChIJVytUl2xbwokReAHPoK5meQQ,"no sauna-specific signals"
FILTERED,"The Spa at Equinox Orchard Street","200 Orchard St, New York, NY 10002, USA",,,,,ChIJIQXNi-xZwokRczusidioVys,"too few reviews (0)"
FILTERED,"720 Strength Lower East Side","36 Ludlow St, New York, NY 10002, USA",5,77,,,ChIJl65GINlbwokRPCIXPWT0VB4,"gym without confirmed saunas"
FILTERED,"Chinatown YMCA","273 Bowery, New York, NY 10002, USA",3.9,86,,,ChIJPbDOr4VZwokRKzsaTVnRvFs,"gym without confirmed saunas"
FILTERED,"F45 Training Lower East Side","100 Delancey St 2nd Floor, New York, NY 10002, USA",4.9,139,,,ChIJLdnNR95ZwokROZNkeMpviqE,"gym without confirmed saunas"
FILTERED,"MCC Fitness","197 E Broadway, New York, NY 10002, USA",4.7,15,,,ChIJg1WwVrpbwokRm2eY1--nrV4,"gym without confirmed saunas"
FILTERED,"Fitness Factory Health Club Harlem","370 W 125th St, New York, NY 10027, USA",4.6,28,,,ChIJx0vs4xX3wokRVS8gbJt_5xY,"gym without confirmed saunas"
FILTERED,"Spa Boutique 2 Go","69 E 130th St, New York, NY 10037, USA",4.9,233,,,ChIJG23RQHX2wokRmqvTHly9IxA,"no sauna-specific signals"
FILTERED,"Vanity House NYC","2053 Frederick Douglass Blvd, New York, NY 10026, USA",4.7,158,,,ChIJ5YTKUwD3wokREqlPF-7GvIg,"excluded type: cafe"
FILTERED,"Harlem YMCA","180 W 135th St, New York, NY 10030, USA",3.8,191,,,ChIJyf_MQHH2wokRL7_YjdVKc78,"gym without confirmed saunas"
FILTERED,"Romantic Depot Sex Store, Sex Shop, Adult Store with Adult Toys","3418 Broadway, New York, NY 10031, USA",4.9,3322,,,ChIJtcEI02X2wokR9DLFaJ5i3nc,"excluded type: clothing_store"
FILTERED,"Marcus Garvey Park","6316 Mt Morris Park W, New York, NY 10027, USA",4.3,4723,,,ChIJHa6lPAz2wokRlRyxNExaJbQ,"excluded type: park"
FILTERED,"The SPAaaht","Corner of 149th and, 775 St Nicholas Ave, New York, NY 10031, USA",4.9,52,,,ChIJZys-uH32wokRdG4UVmxeO3I,"excluded type: clothing_store"
FILTERED,"Abraham Lincoln Playground","5th Ave &, 24 E 135th St, New York, NY 10037, USA",4,157,,,ChIJ6-JT5nX2wokRusw1c8WFxug,"excluded type: playground"
FILTERED,"Jackie Robinson Recreation Center","85 Bradhurst Ave., New York, NY 10039, USA",4.3,623,,,ChIJgzplcn72wokRpwVCAYr77ls,"excluded type: park"
FILTERED,"Lt Joseph P. Kennedy, Jr Community Center","34 W 134th St, New York, NY 10037, USA",4.3,239,,,ChIJixVOJHT2wokRvUXh4kotFkQ,"excluded name: community\s*center"
FILTERED,"Howard Bennett Playground","32 W 136th St, New York, NY 10037, USA",4.1,155,,,ChIJeSAgY3b2wokRQJLKHzuJ9hw,"excluded type: park"
FILTERED,"Muse Spa and Salon","2368 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",4.2,22,,,ChIJlfWB6Nv3wokRapVQ0Sunbkc,"no sauna-specific signals"
FILTERED,"LushBeauty MedSpa","2046 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",4.9,91,,,ChIJZZz1BSP3wokR0El04j31_zc,"no sauna-specific signals"
FILTERED,"Serenity Self Care NYC","561 W 152nd St 2nd floor, New York, NY 10031, USA",4.7,29,,,ChIJzfbrvHz3wokRUYWQ_g-ql30,"no sauna-specific signals"
FILTERED,"New York Sports Club","303 W 145th St, New York, NY 10039, USA",3.9,892,,,ChIJW5bj9nv2wokRiqTN_zvu-kw,"gym without confirmed saunas"
FILTERED,"Dodge Physical Fitness Center","3030 Broadway, New York, NY 10027, USA",3.1,305,,,ChIJ85k8nz_2wokR86CNnPHmBGA,"gym without confirmed saunas"
FILTERED,"PureGym - Formerly Blink Fitness","301 W 125th St, New York, NY 10027, USA",3.9,598,,,ChIJ8WZXxWz2wokRKT-MlaYMObQ,"gym without confirmed saunas"
FILTERED,"New York Sports Club","2311 Frederick Douglass Blvd, New York, NY 10027, USA",3.6,477,,,ChIJb5p6MRP2wokR4nQvWgRky_4,"gym without confirmed saunas"
FILTERED,"re-Creation Fitness + Recovery","1844 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",4.9,29,,,ChIJYxUz6V_3wokREehZymSosUY,"gym without confirmed saunas"
FILTERED,"Planet Fitness","208 W 125th St, New York, NY 10027, USA",4,1256,,,ChIJh3bFKA32wokRXnT1evv1nRk,"gym without confirmed saunas"
FILTERED,"Uptown Strength NYC","754B St Nicholas Ave, New York, NY 10031, USA",4.9,19,,,ChIJa_vnXgD3wokRp99i9RPXONE,"gym without confirmed saunas"
FILTERED,"JDI Barbell Harlem","1767 Park Ave, New York, NY 10035, USA",4.8,141,,,ChIJSTCw2tdYwokRbAmQ0DjO_YY,"gym without confirmed saunas"
FILTERED,"PureGym - Formerly Blink Fitness","27 W 116th St, New York, NY 10026, USA",3.7,630,,,ChIJ0VvqJxD2wokRDxm7dJGPRc8,"gym without confirmed saunas"
FILTERED,"Movement Harlem","256 W 125th St, New York, NY 10027, USA",4.7,261,,,ChIJPa5t1iX3wokRveehOHpxaws,"no sauna-specific signals"
FILTERED,"Hurricane Fitness","226 W 141st St, New York, NY 10030, USA",5,42,,,ChIJcSdDdL73wokRUrW_xsETkl8,"excluded type: store"
FILTERED,"Harlem Kettlebell Club","1775 Madison Ave, New York, NY 10035, USA",5,109,,,ChIJrbwanBb3wokRM6feK4kA1K8,"gym without confirmed saunas"
FILTERED,"HARLEM CYCLE","2350 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",4.9,389,,,ChIJESyix3D2wokR9ZTb6ZQC2WI,"gym without confirmed saunas"
FILTERED,"Roger Grand Fitness","1800 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",5,7,,,ChIJZd1GJ3j3wokRXntAwXCXhi4,"too few reviews (7)"
FILTERED,"My Gym Children's Fitness Center Harlem","258 St Nicholas Ave, New York, NY 10027, USA",4.7,134,,,ChIJ9866RRP2wokRZGefYBtQaAI,"excluded name: children'?s?\s*fitness"
FILTERED,"The Spa at Equinox Flatiron","897 Broadway, New York, NY 10003, USA",5,1,,,ChIJvTxWGnVZwokRXnhpKcjtd2U,"too few reviews (1)"
FILTERED,"The House of Cryo","1115 Broadway Suite 1049, New York, NY 10010, USA",5,11,,,ChIJzQvuqxxZwokRmD-jWqZo58I,"no sauna-specific signals"
FILTERED,"The Ritz-Carlton Spa New York, NoMad","25 W 28th St, New York, NY 10001, USA",4.4,39,,,ChIJodCMyb5ZwokR2MMYelRFQP8,"no sauna-specific signals"
FILTERED,"New York Sports Club","113 E 23rd St, New York, NY 10010, USA",4.4,849,,,ChIJFQVz16BZwokRdncqq8qhXV8,"gym without confirmed saunas"
FILTERED,"Iron Oasis East","321 E 22nd St, New York, NY 10010, USA",5,9,,,ChIJ88YhbABZwokR5iKjJ9sIIz4,"too few reviews (9)"
FILTERED,"Flatiron Athletic (FLA) by The Athletic Clubs","30 W 18th St, New York, NY 10011, USA",5,19,,,ChIJzeJtuWNZwokREHXo9W3IdO0,"gym without confirmed saunas"
FILTERED,"Iconoclast Fitness","210 5th Ave 5th Floor, New York, NY 10010, USA",5,53,,,ChIJnfChkvFZwokRqHVwqrjVcHY,"gym without confirmed saunas"
FILTERED,"Fitness Club At 11 Ave","11 Madison Ave, New York, NY 10010, USA",5,1,,,ChIJEWbXz6ZZwokRqlJxiNH1X6s,"too few reviews (1)"
FILTERED,"Iron Oasis","261 W 35th St, New York, NY 10001, USA",4.9,92,,,ChIJ1drObERZwokRfeaB1icYcTU,"gym without confirmed saunas"
FILTERED,"Red Moon Wellness","405 5th Ave 2nd floor, Brooklyn, NY 11215, USA",4.8,359,,,ChIJy5LLmKpbwokRFg3SwTmZRMk,"no sauna-specific signals"
FILTERED,"5th street wellness spa","339 5th St, Brooklyn, NY 11215, USA",4.5,2,,,ChIJPQeCIwBbwokRL2laB6jMJvE,"too few reviews (2)"
FILTERED,"Flow Day Spa","198 Flatbush Ave, Brooklyn, NY 11217, USA",4.8,952,,,ChIJofGZKP1bwokRl8pqvz83-dc,"no sauna-specific signals"
FILTERED,"No.2 SPA","139 7th Ave, Brooklyn, NY 11215, USA",4.9,107,,,ChIJ_YOMmkNbwokRc_F1DfbjNWg,"no sauna-specific signals"
FILTERED,"Brooklyn N Wellness - 7th Avenue","442 9th St, Brooklyn, NY 11215, USA",4.4,172,,,ChIJa7c7lpJbwokRlljFf5ezR-Q,"no sauna-specific signals"
FILTERED,"Tang's Spa","434 5th Ave, Brooklyn, NY 11215, USA",4.6,80,,,ChIJhxJrullbwokR5xvaZTvTFMI,"no sauna-specific signals"
FILTERED,"Spa | Massage | Sunset Park","First floor, 5117 7th Ave, Brooklyn, NY 11220, USA",4.7,7,,,ChIJh2rs6sBbwokR0HzfHXTUUPA,"excluded name: \bpark\b(?!.*(?:spa|sauna|bath|slope))"
FILTERED,"DELISSE SPA Brooklyn","3611 14th Ave, Brooklyn, NY 11218, USA",4.9,18,,,ChIJUVH0ftlbwokRIwVrmGJx_24,"no sauna-specific signals"
FILTERED,"167 Lincoln Place Spa","167 Lincoln Pl, Brooklyn, NY 11217, USA",4.7,160,,,ChIJJ39Ty6lbwokR7gMI0Y_fZf4,"no sauna-specific signals"
FILTERED,"Slope Wellness","816 8th Ave Basement, Brooklyn, NY 11215, USA",4.9,170,,,ChIJp_QiMANbwokRko3GQ5u_4i0,"no sauna-specific signals"
FILTERED,"Retro Fitness","25 12th St, Brooklyn, NY 11215, USA",4,329,,,ChIJLag4wvBawokR3TcqsXjO_qQ,"gym without confirmed saunas"
FILTERED,"Prospect Park YMCA","357 9th St, Brooklyn, NY 11215, USA",4,439,,,ChIJQTGoDP1awokR38Ag0GKwpMI,"excluded name: \bpark\b(?!.*(?:spa|sauna|bath|slope))"
FILTERED,"SWEAT440 Fitness Park Slope","357 Flatbush Ave, Brooklyn, NY 11238, USA",5,13,,,ChIJGyWiSEhbwokRg851qnfyriI,"gym without confirmed saunas"
FILTERED,"Gowanus Fitness","310 Butler St, Brooklyn, NY 11217, USA",5,270,,,ChIJFbdnyDJbwokRl6pkePg6Zn4,"gym without confirmed saunas"
FILTERED,"5th Ave Fitness","688 Union St, Brooklyn, NY 11215, USA",4.9,33,,,ChIJqQTknK5bwokRaWGLUV83Zao,"gym without confirmed saunas"
FILTERED,"Speakeasy of Strength","591 3rd Avenue Entrance on 16th, Brooklyn, NY 11215, USA",5,124,,,ChIJC9MroWlbwokRzQzZeHNIlOI,"gym without confirmed saunas"
FILTERED,"Crunch Fitness - South Slope","555 5th Ave, Brooklyn, NY 11215, USA",4,183,,,ChIJuULEn-RawokRkf7CIzQbWec,"gym without confirmed saunas"
FILTERED,"PureGym - Formerly Blink Fitness","227 4th Ave, Brooklyn, NY 11215, USA",3.8,443,,,ChIJ5b3ETFVawokRh6SVD-RZlvo,"gym without confirmed saunas"
FILTERED,"Movement Gowanus","242 Butler St, Brooklyn, NY 11217, USA",4.7,647,,,ChIJGSXiit5bwokRio4P7GnfxiI,"no sauna-specific signals"
FILTERED,"Spa Palace","801 Manhattan Ave, Brooklyn, NY 11222, USA",4.5,281,,,ChIJ-QodD7lZwokRGpu_tW7D_Gw,"no sauna-specific signals"
FILTERED,"Green Point Spa","178 L Nassau Ave, Brooklyn, NY 11222, USA",5,167,,,ChIJb8dgCrJZwokR909TinAbwuM,"no sauna-specific signals"
FILTERED,"Refresh Head Spa","909 Manhattan Ave, Brooklyn, NY 11222, USA",4.9,209,,,ChIJI1oHieJZwokRucxmhaic-xQ,"excluded name: head\s*spa"
FILTERED,"Blissful Headspace Spa","662 Manhattan Ave, Brooklyn, NY 11222, USA",4.9,1489,,,ChIJOa320f9ZwokRnplGzj-HujA,"excluded name: head\s*spa"
FILTERED,"Serenity Beauty Spa","119 Greenpoint Ave, Brooklyn, NY 11222, USA",4.9,67,,,ChIJH2PMVV5ZwokREcNaskVNEE0,"no sauna-specific signals"
FILTERED,"Yonghang Spa","235 Driggs Ave, Brooklyn, NY 11222, USA",4.8,64,,,ChIJ4-9LfaxZwokRvZMQnQFKBr4,"no sauna-specific signals"
FILTERED,"Grace Spa","582 Leonard St, Brooklyn, NY 11222, USA",4.9,58,,,ChIJWSoRyUVZwokR6ZxWyKWTGHs,"no sauna-specific signals"
FILTERED,"Zen & Relax Massage Spa","286 McGuinness Blvd, Brooklyn, NY 11222, USA",3.8,26,,,ChIJ-VEbkzhZwokRWn_fRJ5xGgA,"no sauna-specific signals"
FILTERED,"158 Sunbeam Spa","202 Greenpoint Ave, Brooklyn, NY 11222, USA",3.4,5,,,ChIJuWjOa0RZwokR6_oJZrolF-Q,"too few reviews (5)"
FILTERED,"The Y Gym","99 Meserole Ave, Brooklyn, NY 11222, USA",4.8,14,,,ChIJFztDAVtZwokRyTZUoT_amr8,"gym without confirmed saunas"
FILTERED,"Greenpoint YMCA","99 Meserole Ave, Brooklyn, NY 11222, USA",3.3,133,,,ChIJPS1AsUZZwokRFHEpeXIDM18,"gym without confirmed saunas"
FILTERED,"Crunch Fitness - Greenpoint","825 Manhattan Ave, Brooklyn, NY 11222, USA",3.4,488,,,ChIJpxkLLEFZwokRaqPGc4_YsMU,"gym without confirmed saunas"
FILTERED,"Greenpoint Athletics","188 Dupont St, Brooklyn, NY 11222, USA",4.9,74,,,ChIJwcNRyz5ZwokR-WgTZohWBcQ,"no sauna-specific signals"
FILTERED,"Vibe Fitness Long Island City","10-04 Borden Ave, Long Island City, NY 11101, USA",4.5,57,,,ChIJOR4VVgBZwokRrJH4I0N0_tA,"gym without confirmed saunas"
FILTERED,"Cosmic Fit Club","669 Meeker Ave Suite #1f, Brooklyn, NY 11222, USA",5,63,,,ChIJgexqRihZwokRaupvdyfANNw,"gym without confirmed saunas"
FILTERED,"Fit Club Greenpoint","220 Newel St, Brooklyn, NY 11222, USA",5,1,,,ChIJ1Zj--chZwokRD1i0JpAo8_I,"too few reviews (1)"
FILTERED,"L'azure Spa, Brooklyn, NY","922 Greene Ave Ground Floor, Brooklyn, NY 11221, USA",5,18,,,ChIJa7vM7XlZwokRPKH8DsKBgx4,"no sauna-specific signals"
FILTERED,"New York Custom Saunas","488 Morgan Ave Suite 4, Brooklyn, NY 11222, USA",5,8,,,ChIJYSG6OYFZwokR1OIpsNaqzjM,"excluded type: store"
FILTERED,"Your Health Success","724 Myrtle Ave, Brooklyn, NY 11205, USA",4.8,228,,,ChIJWdv_gwhbwokRhQmzKKjolhY,"no sauna-specific signals"
FILTERED,"S&S Strength Bushwick","40 Ditmars St, Brooklyn, NY 11221, USA",4.7,56,,,ChIJTQLo0_JdwokRtgOkMxvoxRw,"gym without confirmed saunas"
FILTERED,"LRVING SPA","329 Irving Ave, Brooklyn, NY 11237, USA",4.8,8,,,ChIJvWKKhk5dwokRuKTXxY0LvQo,"too few reviews (8)"
FILTERED,"FASHION SPA","1129 Myrtle Ave, Brooklyn, NY 11206, USA",4.8,10,,,ChIJuwAUmzJbwokR0LLEh2K4aWI,"no sauna-specific signals"
FILTERED,"Lizbeth Stetic Spa","1597 Gates Ave, Brooklyn, NY 11237, USA",5,18,,,ChIJFRiXhixdwokRMJlXbV6KF44,"no sauna-specific signals"
FILTERED,"Metamorphoses Fitness","232 Varet St, Brooklyn, NY 11206, USA",5,8,,,ChIJi6OODCFdwokRAOEJeaMKg6c,"too few reviews (8)"
FILTERED,"Evolve Health & Fitness","16-61 Weirfield St, Ridgewood, NY 11385, USA",3.9,200,,,ChIJG4un6-5dwokRtks0Bw3KihM,"gym without confirmed saunas"
FILTERED,"PureGym - Formerly Blink Fitness","892 Broadway, Brooklyn, NY 11206, USA",3,211,,,ChIJg94MErJbwokR8owJ42VyMqk,"gym without confirmed saunas"
FILTERED,"Green Fitness Studio NYC","232 Varet St, Brooklyn, NY 11206, USA",3.9,101,,,ChIJQUuyzABcwokRkh5tmWMzz2s,"gym without confirmed saunas"
FILTERED,"Absolute Power Fitness","49 Wyckoff Ave, Brooklyn, NY 11237, USA",4.8,148,,,ChIJWQFKbuxdwokRJQLp6YwIwhw,"gym without confirmed saunas"
FILTERED,"PureGym - Formerly Blink Fitness","399 Knickerbocker Ave, Brooklyn, NY 11237, USA",3.5,530,,,ChIJgZLluxtcwokRO6aWBHMrR9o,"gym without confirmed saunas"
FILTERED,"PureGym Gates Avenue","1002 Gates Ave, Brooklyn, NY 11221, USA",3.8,609,,,ChIJuUwCjxJcwokR0wBpMm_vOug,"gym without confirmed saunas"
FILTERED,"BK Fit Studios - Bushwick","1000 Broadway, Brooklyn, NY 11221, USA",4.1,66,,,ChIJBe8WiTFdwokRs2zJNXtclRw,"gym without confirmed saunas"
FILTERED,"Planet Fitness","777 Broadway, Brooklyn, NY 11206, USA",4.1,1114,,,ChIJ9aKz6PlbwokRtYFoLlBeYKg,"gym without confirmed saunas"
FILTERED,"Planet Fitness","3-29 Wyckoff Ave, Ridgewood, NY 11385, USA",3.8,1006,,,ChIJ426LFyJcwokRKTzotRpo3P8,"gym without confirmed saunas"
FILTERED,"Verze Spa","32-07 31st Ave, Astoria, NY 11106, USA",4.8,62,,,ChIJ-YwlaCVfwokRxqUS7rwIi_4,"no sauna-specific signals"
FILTERED,"Recovery Mode","30-29 Steinway St, Astoria, NY 11103, USA",5,157,,,ChIJlUqvdn9fwokRvgbQi6uP42U,"no sauna-specific signals"
FILTERED,"Forte Lab","38-05 20th Ave, Astoria, NY 11105, USA",5,189,,,ChIJraJoFGlfwokRYNTiTO-3MVE,"gym without confirmed saunas"
FILTERED,"New York Sports Club","38-11 30th Ave., Queens, NY 11103, USA",3.8,1050,,,ChIJ9bODnj9fwokRH_jv4Vc-rRM,"gym without confirmed saunas"
FILTERED,"Matrix Fitness Club","43-60 Ditmars Blvd, Astoria, NY 11105, USA",4.6,674,,,ChIJ57Qzu15fwokRIZhFEPgpN4U,"gym without confirmed saunas"
FILTERED,"Spa Zone","32-12 Broadway, Astoria, NY 11106, USA",4.1,158,,,ChIJHSOFDXRfwokRjlo7F91VpxU,"no sauna-specific signals"
FILTERED,"Bana Spa","35-01 30th Ave. #201, Astoria, NY 11103, USA",3.7,41,,,ChIJ20eHGa9fwokRs0UG-IARIIg,"no sauna-specific signals"
FILTERED,"Rock Fitness","22-06 31st St, Astoria, NY 11105, USA",4.6,1224,,,ChIJxW2262dfwokR4yGDfIwPzVg,"gym without confirmed saunas"
FILTERED,"Green Aura Spa","34-09 Steinway St, Queens, NY 11101, USA",4.8,113,,,ChIJ7dqspARfwokR9-B4FvSsGGs,"no sauna-specific signals"
FILTERED,"Club Fitness New York","31-11 Broadway, Astoria, NY 11106, USA",4,461,,,ChIJnVMYVzdfwokRIC-ul_G8kNo,"gym without confirmed saunas"
FILTERED,"Rain Spa","23-27 Astoria Blvd #1fl, Astoria, NY 11102, USA",3.5,6,,,ChIJEbtwiWlfwokRln0F4tROwkw,"too few reviews (6)"
FILTERED,"Blue Lagoon Holistic Med Spa","30-27 Steinway St, Long Island City, NY 11103, USA",4.9,139,,,ChIJ3cogQZFfwokR5TeDSIgGtIc,"no sauna-specific signals"
FILTERED,"House of Wellness","31-21 31st St 4th floor, Astoria, NY 11106, USA",4.9,362,,,ChIJW7t-8bFfwokRcnDsU9-yGYc,"no sauna-specific signals"
FILTERED,"Recharge Yourself Spa","30-27 Steinway St, Astoria, NY 11103, USA",2,3,,,ChIJ85mLqT9fwokR-HrPgLPfYfQ,"too few reviews (3)"
FILTERED,"Forest Hills Spa","59-21 Calloway St, Corona, NY 11368, USA",4,337,,,ChIJl0uR18xfwokR3HxivZCf3LA,"no sauna-specific signals"
FILTERED,"Song Body Spa","32-78 Steinway St Storefront, Astoria, NY 11103, USA",5,10,,,ChIJ47hySCZfwokRNiR0hdnFPvI,"no sauna-specific signals"
FILTERED,"Jinkang Spa","30-16 Steinway St 1st Fl, Astoria, NY 11103, USA",5,180,,,ChIJgxaPT4JfwokRSMCxLdm-kdg,"no sauna-specific signals"
FILTERED,"Peoples Wellness","14-33 31st Ave, Astoria, NY 11106, USA",5,78,,,ChIJRUop4MVfwokRhb1dMX9c78s,"no sauna-specific signals"
FILTERED,"Diamond spa Asian Massage | Astoria NY","36-20 30th Ave., Astoria, NY 11103, USA",4.1,19,,,ChIJ55T8h45fwokRVmSDSgNQ3P4,"no sauna-specific signals"
FILTERED,"Happy Spa","32-49 Steinway St, Astoria, NY 11103, USA",4.7,351,,,ChIJL1tAdTtfwokRsG9_kxCpDag,"no sauna-specific signals"
FILTERED,"All Seasons Body Work","31-80 Steinway St, Astoria, NY 11103, USA",4.7,422,,,ChIJc3klx09fwokRUSykKcBARK8,"no sauna-specific signals"
FILTERED,"Just You Spa","28-07 Jackson Ave 9th Floor, Long Island City, NY 11101, USA",4.8,19,,,ChIJDfiaQy1ZwokRJj2Umr5TjvY,"no sauna-specific signals"
FILTERED,"Moon 1 Beauty Spa","21-20 Broadway, Astoria, NY 11106, USA",4.7,55,,,ChIJ5_pXF5RfwokRThhnpskv-LI,"no sauna-specific signals"
FILTERED,"NinjaBear NYC","35-52 32nd St, Astoria, NY 11106, USA",4.8,34,,,ChIJvwB4KFdfwokRUoKlQvyWvPY,"gym without confirmed saunas"
FILTERED,"Retro Fitness","32-32 49th St, Queens, NY 11103, USA",3.9,496,,,ChIJFV2aqyJfwokRlxDjHT0Sa7Q,"gym without confirmed saunas"
FILTERED,"Fitness Lounge","25-79 31st St, Long Island City, NY 11102, USA",4.9,57,,,ChIJzRZrRi1fwokRcyN6Xrp0e3E,"gym without confirmed saunas"
FILTERED,"Synergy Fitness Clubs","23-35 Broadway, Astoria, NY 11106, USA",4.3,564,,,ChIJi7hfkDZfwokR8OrMLVP-nJg,"gym without confirmed saunas"
FILTERED,"Planet Fitness","30-33 Steinway St, Astoria, NY 11103, USA",3.9,1163,,,ChIJdUvVrEZfwokRCojipW7ErxQ,"gym without confirmed saunas"
FILTERED,"Fitness Lounge","30-77 Steinway St, Astoria, NY 11103, USA",4.9,71,,,ChIJT2ylo6NfwokRsjtO5orirxk,"gym without confirmed saunas"
